task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Download spacy model,2024-05-02T10:15:59,assignment1_subtasks,a5a418b6-be15-4824-99e8-b8875d73a060,2.985687017440796,2.747865767931778e-05,9.20307787125202e-06,42.5,0.0,141.20075225830078,3.5245374672942694e-05,0,0.00011706014738870181,0.0001523055220616445,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.2,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Extract linguistic information,2024-05-02T11:02:50,assignment1_subtasks,a5a418b6-be15-4824-99e8-b8875d73a060,2810.5565445423126,0.025875003209312984,9.2063654214137e-06,42.5,0.0,141.20075225830078,0.03318017026285331,0,0.11023680148782,0.14341697175067333,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.2,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
