Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
1022.a4.txt,1517.78,1179.53,555.07,485.69,7,0,2
1023.a4.txt,1695.69,824.93,843.26,476.63,12,1,2
1032.a4.txt,1159.56,1288.4,683.85,555.0,7,1,1
1034.a4.txt,1526.88,1129.03,666.67,591.4,9,0,2
1036.a4.txt,1559.63,1158.26,630.73,504.59,10,0,2
1043.a4.txt,1358.27,1053.15,767.72,482.28,8,0,1
1048.a4.txt,1442.83,1324.86,535.39,571.69,4,0,2
1049.a4.txt,1367.43,1304.8,814.2,501.04,7,0,1
1050.a4.txt,1546.01,1202.45,785.28,404.91,4,0,2
1052.a4.txt,1374.5,1135.46,617.53,468.13,9,0,1
1055.a4.txt,1477.93,1007.68,604.61,422.26,10,1,1
1057.a4.txt,1328.19,1199.66,514.14,411.31,7,0,2
1060.a4.txt,1668.42,933.89,1017.84,335.78,4,0,0
1061.a4.txt,1457.14,1171.43,561.9,371.43,4,0,3
1064.a4.txt,1577.59,1051.72,620.69,439.66,8,0,2
1065.a4.txt,1327.66,1191.49,714.89,400.0,9,0,2
1066.a4.txt,1719.23,966.43,752.8,295.02,5,0,2
1067.a4.txt,1451.79,996.75,606.72,433.37,5,2,0
1068.a4.txt,2139.42,961.54,673.08,240.38,2,0,5
1070.a4.txt,1241.69,1252.77,388.03,676.27,5,0,1
1072.a4.txt,1580.25,930.04,740.74,411.52,4,0,1
1074.a4.txt,1401.27,1046.41,755.23,454.96,7,0,1
1076.a4.txt,1563.06,1065.72,586.15,293.07,7,1,2
1077.a4.txt,1892.2,1009.17,905.96,584.86,7,0,4
1081.a4.txt,1569.71,1108.03,609.42,258.54,8,0,3
1088.a4.txt,1248.71,1248.71,443.76,330.24,6,0,1
1090.a4.txt,1494.57,1168.48,688.41,407.61,7,0,3
1094.a4.txt,1192.76,1192.76,575.08,596.38,8,1,1
1095.a4.txt,1529.81,1147.36,686.16,584.93,9,0,0
1098.a4.txt,1395.1,1107.56,564.43,489.88,9,0,1
1099.a4.txt,1467.98,1172.41,660.1,256.16,8,0,2
1100.a4.txt,1431.58,1115.79,621.05,431.58,6,0,3
1102.a4.txt,1410.13,1102.28,804.37,427.01,7,1,3
1103.a4.txt,1551.19,1044.47,568.77,496.38,9,0,2
1104.a4.txt,1635.09,987.04,687.94,338.98,9,0,2
1112.a4.txt,1454.72,1146.44,616.57,539.5,7,0,1
1121.a4.txt,1593.81,1092.9,573.77,546.45,7,0,2
2000.a4.txt,1787.94,956.34,644.49,446.99,6,0,2
2005.a4.txt,1628.72,1120.84,507.88,534.15,7,0,3
2007.a4.txt,1408.31,1114.49,476.19,445.8,7,1,3
2008.a4.txt,1309.99,1219.2,791.18,505.84,4,0,1
2011.a4.txt,1781.34,923.66,782.28,377.0,8,0,2
2012.a4.txt,1629.26,1022.44,665.0,290.94,10,0,1
2014.a4.txt,1362.45,1065.5,672.49,401.75,7,0,2
2015.a4.txt,1580.65,1043.01,602.15,494.62,10,1,3
2017.a4.txt,1666.67,1068.63,627.45,431.37,6,0,0
2018.a4.txt,1762.89,1030.93,742.27,443.3,10,0,2
2019.a4.txt,1537.67,1279.67,485.04,412.8,6,0,1
2020.a4.txt,1386.04,1252.57,554.41,390.14,5,0,1
2021.a4.txt,1422.92,1274.7,474.31,415.02,3,0,1
2022.a4.txt,1478.15,1233.93,501.29,359.9,9,0,2
2024.a4.txt,1343.43,1232.32,555.56,494.95,9,0,1
2028.a4.txt,1739.76,1127.71,669.88,346.99,15,1,3
2030.a4.txt,1391.53,1270.53,484.01,423.51,7,0,2
2031.a4.txt,1589.4,983.92,652.79,473.04,10,0,3
2032.a4.txt,1599.08,1017.6,520.28,413.16,8,0,1
2034.a4.txt,1458.17,1139.44,470.12,470.12,10,0,3
2035.a4.txt,1473.17,1151.22,380.49,448.78,3,0,1
2036.a4.txt,1177.61,1206.56,646.72,415.06,6,0,0
2038.a4.txt,1748.69,984.29,628.27,418.85,6,0,2
2039.a4.txt,1691.73,968.05,610.9,507.52,8,0,3
2040.a4.txt,1401.4,1271.27,440.44,350.35,7,0,2
2042.a4.txt,1474.93,1052.11,658.8,275.32,9,0,0
2044.a4.txt,1662.2,1099.2,710.46,308.31,7,1,1
2046.a4.txt,1409.27,1052.12,723.94,424.71,9,0,1
2048.a4.txt,1686.0,1036.35,734.73,332.56,8,0,3
2049.a4.txt,1895.8,904.49,564.4,303.91,9,0,5
2050.a4.txt,1424.21,1088.5,701.93,213.63,5,0,1
2055.a4.txt,1479.17,979.17,572.92,333.33,9,0,0
2056.a4.txt,1305.16,1230.05,676.06,572.77,7,0,0
2057.a4.txt,1682.74,1136.12,610.93,557.34,7,0,0
2058.a4.txt,1484.82,926.99,984.41,401.97,10,0,3
2059.a4.txt,1521.95,1004.88,614.63,390.24,7,0,3
2061.a4.txt,1318.58,1020.21,731.47,356.11,8,1,3
2062.a4.txt,1230.62,1220.93,610.47,416.67,7,0,1
2064.a4.txt,1431.65,1194.83,538.21,355.22,8,0,0
2065.a4.txt,1058.05,1179.78,571.16,411.99,9,0,3
2066.a4.txt,1672.77,1111.11,732.6,451.77,9,0,2
2067.a4.txt,1292.02,1102.94,577.73,430.67,9,0,1
2069.a4.txt,1385.73,1365.05,579.11,486.04,8,0,1
2071.a4.txt,1132.08,1155.66,613.21,448.11,8,0,0
2072.a4.txt,1700.68,1185.62,651.12,485.91,5,0,5
2074.a4.txt,1450.38,1269.08,601.15,372.14,6,0,2
2075.a4.txt,1419.86,1036.59,522.65,444.25,10,0,1
2076.a4.txt,1454.18,1185.26,597.61,458.17,4,0,1
3001.a4.txt,1499.52,1308.5,506.21,487.11,3,0,0
3003.a4.txt,1825.87,1124.26,718.51,329.67,6,0,0
3020.a4.txt,1427.08,1197.92,520.83,562.5,8,0,0
3026.a4.txt,1546.32,1203.5,627.28,401.17,4,0,0
3037.a4.txt,1450.84,1097.12,659.47,401.68,19,1,8
3042.a4.txt,1300.81,1351.63,548.78,599.59,6,0,0
3062.a4.txt,1735.4,962.2,773.2,489.69,6,0,4
3065.a4.txt,1394.13,1278.83,450.73,660.38,5,0,4
4023.a4.txt,1305.61,1141.2,618.96,560.93,8,1,0
4028.a4.txt,1455.11,1300.31,526.32,505.68,4,0,2
4030.a4.txt,1354.66,1373.47,451.55,564.44,7,0,0
4031.a4.txt,1291.96,1241.1,396.74,498.47,6,0,0
4034.a4.txt,1381.78,1381.78,614.12,542.48,5,0,1
4045.a4.txt,1521.53,1081.34,564.59,564.59,7,0,0
5009.a4.txt,1416.34,1021.08,698.29,322.79,5,0,2
