Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
2013.a2.txt,2084.85,872.73,812.12,606.06,0,0,1
2014.a2.txt,1957.72,1121.32,827.21,533.09,0,1,3
2015.a2.txt,1955.67,769.23,612.78,299.87,2,0,0
2016.a2.txt,2110.34,1227.59,744.83,524.14,0,0,3
2017.a2.txt,1941.75,1165.05,849.51,582.52,0,0,0
2018.a2.txt,2390.53,1076.92,1029.59,437.87,2,0,1
2019.a2.txt,1531.39,1485.45,796.32,336.91,2,0,0
2020.a2.txt,2456.14,765.55,1212.12,334.93,0,0,2
2021.a2.txt,1803.08,1032.03,948.99,688.02,0,0,0
2022.a2.txt,1432.29,768.23,872.4,351.56,2,0,19
2023.a2.txt,1570.35,1206.03,753.77,414.57,0,1,3
2024.a2.txt,1700.25,1272.04,982.37,491.18,0,0,1
2026.a2.txt,1741.18,1094.12,623.53,435.29,0,0,2
2027.a2.txt,1863.7,1001.39,876.22,403.34,1,0,0
2030.a2.txt,1498.22,1522.0,475.62,618.31,0,0,0
2031.a2.txt,1853.55,1075.51,983.98,640.73,0,0,1
2032.a2.txt,2052.4,1222.71,975.25,538.57,0,0,0
2034.a2.txt,2048.05,915.33,835.24,663.62,2,0,1
2035.a2.txt,1677.28,1252.65,785.56,541.4,1,0,0
2036.a2.txt,1664.85,1262.24,794.34,511.43,0,0,0
2038.a2.txt,2068.06,929.32,1034.03,471.2,1,0,2
2039.a2.txt,2009.08,1112.37,828.6,601.59,0,1,0
2040.a2.txt,1940.98,1112.37,726.45,408.63,6,0,2
2041.a2.txt,1697.61,862.07,862.07,305.04,0,1,5
2042.a2.txt,1824.32,1081.08,756.76,554.05,0,0,0
2044.a2.txt,1372.32,1145.58,727.92,322.2,3,1,2
2045.a2.txt,1820.06,1054.81,982.42,455.02,2,1,3
2046.a2.txt,2380.95,1065.76,1201.81,294.78,0,0,1
2047.a2.txt,2123.04,989.14,1230.4,361.88,0,0,3
2048.a2.txt,1790.88,989.99,700.78,522.8,0,0,2
2049.a2.txt,1656.98,1094.96,562.02,658.91,0,1,2
2050.a2.txt,2325.29,1003.81,940.28,381.19,0,0,2
2055.a2.txt,1903.55,1180.2,621.83,355.33,0,0,1
2056.a2.txt,1381.67,1176.47,916.55,642.95,0,0,0
2057.a2.txt,1803.28,1147.54,730.25,596.13,0,1,0
2058.a2.txt,2098.48,996.48,773.74,539.27,1,0,2
2059.a2.txt,2274.41,1161.93,976.51,469.72,0,0,3
2060.a2.txt,1628.57,1257.14,671.43,614.29,0,0,1
2061.a2.txt,2113.06,969.04,874.83,592.19,0,0,0
2062.a2.txt,1650.72,1220.1,693.78,669.86,1,0,0
2063.a2.txt,1646.15,1169.23,953.85,661.54,0,0,0
2064.a2.txt,2112.86,1062.99,590.55,538.06,0,0,1
2065.a2.txt,1865.48,1078.68,1053.3,571.07,0,0,1
2066.a2.txt,2071.94,1107.91,776.98,546.76,0,0,0
2067.a2.txt,1359.59,1346.89,876.75,381.19,0,0,0
2068.a2.txt,1952.44,1163.95,613.27,713.39,2,0,0
2069.a2.txt,1775.82,1120.91,730.48,554.16,0,0,1
2070.a2.txt,1564.71,1105.88,741.18,423.53,1,1,2
2071.a2.txt,1475.41,1576.29,580.08,441.36,1,0,0
2072.a2.txt,1941.88,1149.27,501.98,594.45,0,0,0
2074.a2.txt,2028.47,948.99,937.13,510.08,2,1,7
2075.a2.txt,2044.76,915.56,996.95,518.82,1,0,1
3001.a2.txt,1192.05,1324.5,551.88,496.69,0,0,3
3002.a2.txt,1657.82,1299.73,822.28,490.72,0,0,0
3003.a2.txt,2066.03,958.47,1096.91,415.34,0,0,2
