Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
1072.a5.txt,1399.7,1062.87,546.41,464.07,5,3,8
0149.a5.txt,2581.41,1239.08,826.05,365.37,1,0,2
0101.a5.txt,2041.8,1085.21,763.67,409.97,5,1,1
0125.a5.txt,2230.77,1009.62,884.62,480.77,1,0,2
2019.a5.txt,1807.66,1166.52,667.85,365.09,9,5,2
0158.a5.txt,1590.51,1203.87,764.5,544.82,7,0,3
1050.a5.txt,1611.28,1107.75,765.36,483.38,6,4,1
0121.a5.txt,1544.55,1029.7,613.86,382.84,6,0,6
2035.a5.txt,1811.09,889.93,663.54,468.38,3,0,0
0192.a5.txt,1659.61,1117.7,651.99,440.3,9,2,2
2015.a5.txt,1847.09,946.25,764.57,333.08,4,2,5
2020.a5.txt,2012.3,913.88,817.22,254.83,5,1,2
1018.a5.txt,2039.76,959.38,898.88,276.58,4,1,1
1023.a5.txt,1656.25,1000.0,679.69,437.5,7,3,3
0106.a5.txt,1998.07,965.25,849.42,656.37,2,0,0
0199.a5.txt,1816.44,994.26,774.38,382.41,6,5,1
1070.a5.txt,1355.78,1191.99,709.74,318.47,11,2,2
1043.a5.txt,1474.69,1116.93,628.27,541.01,8,1,0
0223.a5.txt,1589.35,1034.22,676.81,387.83,6,3,6
0161.a5.txt,2192.56,881.88,970.87,258.9,3,0,3
1003.a5.txt,2217.03,1047.71,720.3,243.22,4,0,0
0139.a5.txt,1341.96,1196.44,525.46,315.28,9,3,5
1065.a5.txt,1819.69,967.74,727.87,388.75,10,3,5
1048.a5.txt,2163.42,1011.67,677.04,412.45,3,0,6
0215.a5.txt,1769.35,955.77,560.82,284.36,9,2,3
1094.a5.txt,1489.17,1353.79,541.52,252.71,9,1,2
0234.a5.txt,1589.74,923.08,512.82,333.33,10,6,4
0222.a5.txt,1773.26,1153.1,697.67,416.67,0,1,1
0119.a5.txt,1840.8,1094.53,737.98,232.17,7,3,3
2066.a5.txt,2145.59,1168.58,852.49,277.78,6,2,0
1036.a5.txt,1386.01,945.6,660.62,310.88,5,1,3
0188.a5.txt,1568.32,1048.14,745.34,458.07,6,1,2
0219.a5.txt,2066.79,983.75,893.5,604.69,3,0,3
0185.a5.txt,1808.87,1049.49,725.26,221.84,4,3,3
1100.a5.txt,1592.47,1121.58,573.63,325.34,4,1,4
1006.a5.txt,1606.5,1019.86,658.84,406.14,9,4,2
2049.a5.txt,2276.6,1138.3,1106.38,340.43,5,1,0
0214.a5.txt,1642.86,1107.14,669.64,312.5,9,4,2
1104.a5.txt,1672.27,991.6,579.83,445.38,9,5,6
1102.a5.txt,2075.81,1010.83,694.95,315.88,3,1,1
2040.a5.txt,2010.31,979.38,850.52,335.05,11,0,7
0178.a5.txt,1531.65,1021.1,796.46,462.9,9,5,3
1088.a5.txt,1362.85,1119.79,859.38,329.86,7,0,0
0171.a5.txt,1572.05,953.42,524.02,385.74,15,2,2
0140.a5.txt,1717.9,1030.74,632.91,280.29,6,3,2
2014.a5.txt,2202.33,1019.46,832.68,459.14,5,0,3
2050.a5.txt,1670.78,872.43,683.13,460.91,7,3,9
0103.a5.txt,1846.15,1104.07,624.43,389.14,5,3,3
0193.a5.txt,2189.66,1077.59,836.21,396.55,1,0,1
0238.a5.txt,1900.21,1146.5,668.79,329.09,3,1,0
1081.a5.txt,2055.45,1080.31,908.22,420.65,2,0,4
2039.a5.txt,1278.43,988.24,737.25,423.53,12,2,3
1010.a5.txt,2250.0,884.62,894.23,307.69,5,0,8
1021.a5.txt,1838.33,1147.33,664.93,404.17,4,0,5
0108.a5.txt,2103.21,1063.33,766.22,328.38,7,0,5
1057.a5.txt,1375.92,1212.12,614.25,343.98,6,2,2
1068.a5.txt,1968.41,1312.27,729.04,510.33,2,2,1
0128.a5.txt,1947.67,1133.72,833.33,484.5,1,6,0
1032.a5.txt,2161.26,1163.76,665.0,573.57,0,0,1
0165.a5.txt,2055.99,988.63,831.15,288.71,5,0,4
0105.a5.txt,1531.95,1043.23,554.51,582.71,2,4,3
0186.a5.txt,1960.94,968.27,886.9,398.7,6,0,1
2028.a5.txt,2034.36,914.09,735.4,439.86,13,1,1
2036.a5.txt,1818.18,1126.65,621.6,442.89,4,0,2
0187.a5.txt,2284.68,1106.07,779.69,362.65,5,1,5
0130.a5.txt,1673.34,936.75,744.6,288.23,14,2,1
0227.a5.txt,1626.72,929.56,762.53,348.58,12,2,1
1055.a5.txt,1806.45,1069.12,1050.69,460.83,1,2,1
1022.a5.txt,2387.79,1157.99,1059.25,466.79,1,0,0
0182.a5.txt,2266.88,1077.17,739.55,426.05,7,0,2
2075.a5.txt,1993.41,818.23,626.03,417.35,10,1,3
1034.a5.txt,1819.12,1017.47,750.26,380.27,4,3,6
0159.a5.txt,2115.89,1062.34,965.76,333.63,0,0,0
0107.a5.txt,2001.73,1221.84,779.9,545.93,3,0,0
0104.a5.txt,1899.19,936.09,639.06,369.04,5,3,6
1062.a5.txt,1489.53,869.57,772.95,450.89,7,2,6
2007.a5.txt,1535.87,874.44,706.28,560.54,7,4,2
0200.a5.txt,1479.55,1166.23,696.26,426.46,5,3,4
1067.a5.txt,1756.64,1071.12,642.67,342.76,8,4,4
1041.a5.txt,1643.72,869.19,722.89,438.9,12,3,6
1064.a5.txt,2195.12,1252.03,609.76,585.37,2,0,2
