Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0100.a1.txt,1519.89,1250.0,809.66,539.77,0,0,0
2022.a1.txt,1164.14,1583.24,698.49,605.36,0,0,1
0111.a1.txt,1443.04,1392.41,708.86,721.52,0,0,1
1001.a1.txt,1666.67,1230.77,743.59,410.26,0,0,0
0173.a1.txt,1317.07,1256.1,731.71,609.76,4,0,3
0134.a1.txt,1360.87,1251.52,729.04,1166.46,0,0,0
5015.a1.txt,1208.53,1255.92,592.42,450.24,0,0,0
3005.a1.txt,1425.23,1682.24,677.57,560.75,2,0,0
5005.a1.txt,1339.13,1478.26,678.26,678.26,0,0,0
1105.a1.txt,1208.92,1279.34,669.01,727.7,0,0,0
0113.a1.txt,1358.78,1290.08,740.46,900.76,0,0,2
0135.a1.txt,1553.67,903.95,847.46,649.72,0,0,4
1106.a1.txt,1615.38,1087.91,604.4,604.4,1,0,0
2063.a1.txt,1430.52,1539.51,817.44,572.21,0,0,1
2036.a1.txt,1329.59,1376.4,674.16,786.52,1,0,1
2027.a1.txt,1500.0,1209.3,755.81,674.42,5,0,1
1010.a1.txt,1278.98,1278.98,727.42,567.55,3,0,2
0177.a1.txt,948.91,1484.18,705.6,632.6,1,0,0
1067.a1.txt,1405.08,1180.87,717.49,642.75,1,0,1
0127.a1.txt,1142.86,1428.57,598.64,857.14,0,0,0
1094.a1.txt,1125.0,1300.0,662.5,737.5,0,0,0
0208.a1.txt,1428.57,1142.86,821.43,642.86,2,0,2
0124.a1.txt,1638.98,1074.2,741.97,598.01,0,3,3
0224.a1.txt,1210.94,1210.94,638.02,625.0,1,0,1
0109.a1.txt,1296.73,1355.14,712.62,677.57,0,0,0
2067.a1.txt,1195.8,1379.76,551.91,578.19,0,0,0
0176.a1.txt,1411.25,1245.87,650.5,683.57,0,0,1
3072.a1.txt,1353.38,1390.98,770.68,676.69,0,0,0
0197.a1.txt,1407.22,1282.69,672.48,572.85,0,0,0
2034.a1.txt,1053.25,1254.44,508.88,769.23,3,0,1
1042.a1.txt,1372.55,1261.72,664.96,784.31,6,0,2
2017.a1.txt,1688.14,1159.79,682.99,528.35,0,0,0
1014.a1.txt,1441.31,1441.31,713.22,594.35,0,0,3
0194.a1.txt,1116.86,1478.8,796.28,692.86,1,0,1
0189.a1.txt,1194.73,1307.62,630.29,526.81,1,0,1
1064.a1.txt,1314.22,1302.27,764.64,800.48,0,0,0
1022.a1.txt,1411.48,1578.95,586.12,502.39,0,0,0
0165.a1.txt,1476.14,1109.88,677.03,554.94,1,0,0
1054.a1.txt,1568.63,1481.48,544.66,490.2,0,0,1
0209.a1.txt,1310.86,1173.53,599.25,574.28,1,0,3
1038.a1.txt,1204.99,1108.03,581.72,734.07,0,1,3
1072.a1.txt,1315.79,1315.79,633.0,718.35,2,0,0
0180.a1.txt,1256.28,1457.29,690.95,741.21,0,0,3
2075.a1.txt,1266.09,1158.8,643.78,643.78,1,2,3
0186.a1.txt,1237.37,1452.02,467.17,808.08,2,0,1
3018.a1.txt,1353.92,1211.4,783.85,736.34,0,0,0
1065.a1.txt,1207.32,1256.1,780.49,963.41,0,0,0
0151.a1.txt,969.46,1580.35,531.21,743.69,1,0,0
0218.a1.txt,1406.06,1454.55,715.15,448.48,0,0,0
0164.a1.txt,1629.07,1190.48,701.75,576.44,0,0,0
0169.a1.txt,1400.97,1328.5,664.25,555.56,0,0,2
0190.a1.txt,1192.66,1467.89,589.78,524.25,1,1,1
5031.a1.txt,1271.55,1185.34,754.31,883.62,2,0,0
0156.a1.txt,969.46,1487.38,637.45,756.97,1,0,0
3011.a1.txt,1948.36,1032.86,821.6,469.48,0,0,0
2041.a1.txt,1222.37,1274.38,845.25,611.18,1,1,0
3038.a1.txt,1454.92,1352.46,840.16,450.82,0,0,0
2074.a1.txt,1414.01,980.89,866.24,904.46,1,0,4
2059.a1.txt,1468.79,1223.99,869.03,734.39,0,0,2
0136.a1.txt,1493.21,1210.41,554.3,656.11,0,1,0
1069.a1.txt,1370.5,1265.97,766.55,801.39,0,1,1
1060.a1.txt,818.58,1404.87,519.91,685.84,6,0,0
1017.a1.txt,1451.61,1405.53,783.41,794.93,0,1,0
0182.a1.txt,1606.46,1359.32,655.89,627.38,5,0,1
1016.a1.txt,1082.05,1093.94,701.55,784.78,0,0,0
2070.a1.txt,1152.34,1269.53,722.66,625.0,0,0,1
0214.a1.txt,1176.47,1284.51,564.23,840.34,1,0,0
0112.a1.txt,1315.79,1279.9,789.47,681.82,0,0,1
3045.a1.txt,1127.05,1413.93,635.25,409.84,0,1,0
2069.a1.txt,1406.06,1369.7,824.24,521.21,0,0,0
2066.a1.txt,1410.09,1371.28,1009.06,737.39,0,0,0
2049.a1.txt,1451.06,1170.43,527.04,739.22,3,0,4
1003.a1.txt,1489.61,1397.23,739.03,496.54,0,0,0
4011.a1.txt,1298.41,1389.52,615.03,774.49,0,0,0
0128.a1.txt,1365.85,1219.51,646.34,731.71,0,0,0
2021.a1.txt,1425.18,1353.92,771.97,605.7,0,0,0
0152.a1.txt,1397.14,1265.13,737.07,682.07,0,0,0
1039.a1.txt,1107.21,1353.25,588.75,667.84,2,0,1
1070.a1.txt,1275.33,1287.25,798.57,882.0,0,0,1
1026.a1.txt,1000.86,1345.99,629.85,457.29,0,0,0
1009.a1.txt,1658.48,1277.64,651.11,454.55,3,0,4
3023.a1.txt,1113.49,1349.04,642.4,599.57,0,0,1
2011.a1.txt,1625.15,1328.59,818.51,806.64,3,0,0
2015.a1.txt,1422.51,1125.27,828.03,615.71,1,0,0
0188.a1.txt,1162.5,1325.0,662.5,687.5,1,0,2
0198.a1.txt,1312.41,1412.27,613.41,513.55,2,0,1
0196.a1.txt,1211.07,1314.88,738.18,611.3,6,0,0
1109.a1.txt,1391.44,1529.05,795.11,688.07,0,0,0
3012.a1.txt,1361.61,1428.57,714.29,736.61,0,0,0
0121.a1.txt,1388.33,1368.21,704.23,633.8,0,0,2
2057.a1.txt,1273.64,1475.41,643.13,706.18,0,1,0
0122.a1.txt,1550.87,1401.99,694.79,707.2,0,0,1
3066.a1.txt,1720.78,1055.19,811.69,616.88,1,1,2
0114.a1.txt,1194.81,1558.44,623.38,922.08,0,0,0
0222.a1.txt,1435.81,1368.24,743.24,489.86,0,0,1
0140.a1.txt,1460.67,1317.67,796.73,510.73,5,0,0
1056.a1.txt,1029.0,1300.28,645.46,898.04,1,0,2
0217.a1.txt,1176.47,1216.58,828.88,601.6,0,0,0
1100.a1.txt,1284.09,1397.73,806.82,590.91,0,0,0
2024.a1.txt,1219.51,1335.04,795.89,718.87,0,0,0
2023.a1.txt,1207.32,1365.85,609.76,707.32,2,0,0
2064.a1.txt,1361.87,1452.66,557.72,557.72,0,0,0
1068.a1.txt,1544.57,1288.61,547.22,732.57,4,0,1
2046.a1.txt,1635.29,1305.88,588.24,552.94,0,1,2
3042.a1.txt,1423.22,1198.5,917.6,617.98,0,0,0
1103.a1.txt,1196.28,1416.96,650.41,859.47,0,0,0
2044.a1.txt,1406.25,1458.33,559.9,598.96,1,0,0
0161.a1.txt,1495.56,1204.06,887.2,468.95,0,0,0
2026.a1.txt,1397.06,1053.92,661.76,710.78,2,0,7
2054.a1.txt,1605.23,1082.05,761.0,772.89,4,0,0
0215.a1.txt,1227.44,1191.34,442.24,595.67,10,1,10
0162.a1.txt,1213.24,1262.25,661.76,612.75,0,0,1
2073.a1.txt,854.34,1274.51,630.25,1008.4,2,0,1
0175.a1.txt,1108.31,1410.58,629.72,755.67,0,0,1
0110.a1.txt,1439.59,1401.03,835.48,668.38,1,0,0
3044.a1.txt,1505.79,965.25,772.2,810.81,0,0,1
0171.a1.txt,1386.26,1374.41,592.42,722.75,0,1,1
1078.a1.txt,1417.0,1255.06,566.8,536.44,0,0,1
0139.a1.txt,1085.57,1583.65,536.4,689.66,0,0,0
0223.a1.txt,1314.94,1201.3,811.69,616.88,0,0,0
0167.a1.txt,1271.19,1175.85,635.59,942.8,1,0,2
1089.a1.txt,1568.63,1098.04,797.39,549.02,0,1,0
0213.a1.txt,1404.15,1404.15,830.28,549.45,0,0,2
0104.a1.txt,1322.62,1199.01,568.6,679.85,0,1,2
0236.a1.txt,1100.54,1508.15,584.24,638.59,0,0,0
1018.a1.txt,1600.0,1262.5,912.5,562.5,3,0,1
0137.a1.txt,1111.11,1235.96,823.97,848.94,0,0,2
1096.a1.txt,1252.85,1366.74,671.98,728.93,0,1,1
0191.a1.txt,1258.99,1366.91,755.4,683.45,0,0,2
1121.a1.txt,1470.27,1318.92,745.95,562.16,4,0,5
0119.a1.txt,1275.25,1388.89,795.45,732.32,0,0,0
3039.a1.txt,1687.9,1305.73,828.03,828.03,0,0,0
1050.a1.txt,1173.4,1264.67,743.16,795.31,3,0,0
0179.a1.txt,1206.23,1413.75,544.75,557.72,0,0,0
3068.a1.txt,1490.83,1330.28,756.88,642.2,0,0,0
0120.a1.txt,1295.34,1476.68,673.58,829.02,3,0,0
3062.a1.txt,1488.55,1507.63,648.85,572.52,0,0,2
1007.a1.txt,1343.8,1343.8,575.92,541.01,1,0,3
1008.a1.txt,1470.59,1317.65,564.71,635.29,1,0,0
4042.a1.txt,1210.86,1231.73,647.18,584.55,0,0,1
1063.a1.txt,1252.96,1288.42,732.86,602.84,5,0,0
2039.a1.txt,1334.92,1501.79,691.3,667.46,0,0,0
2013.a1.txt,1292.31,1128.21,676.92,892.31,1,0,0
2051.a1.txt,1419.1,1061.01,901.86,583.55,2,0,3
1004.a1.txt,1400.46,1273.15,717.59,636.57,1,0,5
0195.a1.txt,1240.69,1538.46,645.16,583.13,0,0,0
3015.a1.txt,1624.13,1531.32,742.46,580.05,0,0,0
1013.a1.txt,1087.47,1193.85,626.48,839.24,2,0,1
3020.a1.txt,1301.52,1258.13,433.84,737.53,0,0,1
2037.a1.txt,1601.67,1183.84,1072.42,598.89,0,0,0
1104.a1.txt,1280.41,1485.28,537.77,627.4,0,0,1
2065.a1.txt,1194.03,1383.99,691.99,664.86,0,1,0
1005.a1.txt,1545.35,1175.81,716.69,727.88,0,0,1
0226.a1.txt,1469.44,1131.34,897.27,689.21,0,0,0
0118.a1.txt,1306.07,1319.26,633.25,659.63,0,0,1
2028.a1.txt,1434.01,1269.04,710.66,786.8,0,0,0
2048.a1.txt,1199.12,1265.13,726.07,748.07,0,0,1
2018.a1.txt,1351.35,1666.67,529.28,450.45,0,0,0
0204.a1.txt,1468.79,1113.83,612.0,514.08,1,0,1
2071.a1.txt,1051.34,1540.34,709.05,660.15,1,0,0
2009.a1.txt,1261.26,1333.33,594.59,594.59,0,0,1
1076.a1.txt,1380.18,1417.82,677.54,564.62,3,0,1
0185.a1.txt,1550.87,1067.0,744.42,533.5,1,0,1
0212.a1.txt,1339.17,1076.35,650.81,813.52,0,0,0
1086.a1.txt,1040.67,1148.33,705.74,777.51,6,0,2
0103.a1.txt,1098.78,1365.15,599.33,577.14,1,0,1
1029.a1.txt,1343.64,1331.75,749.11,439.95,0,0,0
3063.a1.txt,1404.96,1053.72,619.83,309.92,0,0,2
0133.a1.txt,1109.79,1372.32,560.86,823.39,0,0,0
1021.a1.txt,1294.7,1307.03,641.18,579.53,1,0,2
0172.a1.txt,1321.47,1143.58,762.39,711.56,12,0,0
1041.a1.txt,1050.81,1512.7,519.63,739.03,2,1,0
0206.a1.txt,1069.59,1301.55,592.78,579.9,0,0,2
1012.a1.txt,1633.17,1143.22,716.08,678.39,0,0,0
1090.a1.txt,1307.03,1294.7,554.87,616.52,5,2,0
0123.a1.txt,1248.41,1363.06,598.73,777.07,1,0,0
2035.a1.txt,1227.65,1299.17,560.19,727.06,0,0,0
1071.a1.txt,1387.9,1316.73,616.84,486.36,3,0,4
0202.a1.txt,1504.74,1172.99,627.96,556.87,0,0,1
0149.a1.txt,1245.14,1245.14,739.3,739.3,1,0,0
1055.a1.txt,1574.07,1562.5,567.13,636.57,0,0,0
2068.a1.txt,1484.38,1328.12,598.96,546.88,0,0,0
1034.a1.txt,1452.44,1349.61,578.41,604.11,0,0,0
1082.a1.txt,1209.19,1293.83,604.59,616.69,1,0,1
0174.a1.txt,1386.86,1593.67,596.11,523.11,2,0,0
1047.a1.txt,1225.49,1274.51,845.59,625.0,0,0,4
0193.a1.txt,1214.47,1459.95,788.11,542.64,0,1,1
0101.a1.txt,1172.76,1248.42,592.69,844.89,1,0,0
4014.a1.txt,1309.52,1428.57,357.14,456.35,1,0,2
1044.a1.txt,1454.18,1045.82,856.57,727.09,8,1,3
2061.a1.txt,1419.94,981.87,694.86,770.39,4,0,1
3026.a1.txt,1647.86,1151.24,744.92,857.79,2,0,0
0148.a1.txt,1385.62,1202.61,915.03,705.88,0,0,0
3035.a1.txt,1275.05,1020.04,637.52,473.59,4,0,2
0115.a1.txt,1379.76,1156.37,814.72,801.58,0,0,1
0130.a1.txt,1402.83,1132.56,875.16,682.11,1,0,1
1081.a1.txt,1304.89,1355.08,627.35,652.45,1,0,0
2058.a1.txt,1517.96,1228.27,556.2,683.66,2,0,0
2014.a1.txt,1354.68,1206.9,985.22,751.23,0,0,1
3067.a1.txt,1561.71,1183.88,730.48,478.59,3,0,0
2055.a1.txt,1343.07,1532.85,773.72,437.96,0,0,0
2032.a1.txt,1207.79,1376.62,597.4,714.29,0,0,0
0219.a1.txt,1459.59,1158.02,699.64,627.26,0,0,0
1102.a1.txt,1200.0,1382.86,731.43,731.43,4,2,1
1032.a1.txt,1306.95,1390.89,707.43,611.51,1,0,1
0144.a1.txt,1113.96,1267.61,678.62,793.85,1,0,3
0235.a1.txt,1610.74,1114.09,765.1,469.8,0,0,0
0192.a1.txt,936.17,1361.7,712.77,691.49,0,0,2
0199.a1.txt,1395.65,1472.47,524.97,704.23,5,0,0
3003.a1.txt,1460.91,1069.96,967.08,740.74,2,1,1
2012.a1.txt,1524.98,1104.29,841.37,709.9,1,0,3
2050.a1.txt,1619.28,1508.03,556.24,333.75,0,0,0
1036.a1.txt,1296.04,1350.61,723.06,804.91,1,0,1
0159.a1.txt,1093.56,1385.18,571.08,741.19,0,0,1
1066.a1.txt,1342.59,1250.0,567.13,601.85,1,0,0
3040.a1.txt,1174.79,1747.85,945.56,659.03,0,0,0
1006.a1.txt,1224.49,1353.38,784.1,537.06,3,0,0
1061.a1.txt,1174.09,1282.05,553.31,634.28,0,0,0
2038.a1.txt,1641.22,1297.71,725.19,356.23,4,0,3
0145.a1.txt,1605.84,1204.38,681.27,742.09,0,0,0
1052.a1.txt,1152.26,1454.05,466.39,685.87,1,0,0
0233.a1.txt,1299.73,1167.11,795.76,570.29,0,0,1
2020.a1.txt,1294.64,1473.21,610.12,699.4,0,0,0
2007.a1.txt,1445.52,1208.2,852.21,625.67,0,0,0
3001.a1.txt,1185.03,1392.93,748.44,561.33,3,0,0
3028.a1.txt,1428.57,1280.15,853.43,575.14,0,0,2
0146.a1.txt,1172.68,1546.39,567.01,644.33,0,0,0
1062.a1.txt,1309.79,1207.29,569.48,558.09,8,0,2
2031.a1.txt,1258.11,1530.48,752.27,765.24,0,0,1
1024.a1.txt,1333.33,1286.55,678.36,619.88,0,0,0
0232.a1.txt,1345.18,1345.18,672.59,786.8,4,0,1
0200.a1.txt,1262.43,1322.07,775.35,705.77,3,1,1
3036.a1.txt,1474.65,1497.7,576.04,553.0,0,0,0
0234.a1.txt,1454.55,1389.61,675.32,532.47,0,0,1
0131.a1.txt,1376.15,1481.0,786.37,511.14,0,0,0
0207.a1.txt,1216.73,1444.87,595.69,557.67,1,0,0
2047.a1.txt,1524.78,1321.47,724.27,673.44,0,0,0
4013.a1.txt,1317.83,1356.59,658.91,620.16,0,0,0
1020.a1.txt,1251.09,1347.33,577.43,603.67,5,0,2
2062.a1.txt,1214.85,1417.32,483.69,449.94,1,0,0
0238.a1.txt,1190.17,1435.96,711.51,401.03,0,0,1
0187.a1.txt,1300.39,1430.43,754.23,754.23,0,0,1
3027.a1.txt,1385.96,1263.16,789.47,561.4,0,0,0
1112.a1.txt,1277.08,1482.33,638.54,832.38,0,0,0
1023.a1.txt,1347.1,1130.78,629.3,619.47,2,0,2
0201.a1.txt,1074.83,1442.18,612.24,693.88,2,0,0
4045.a1.txt,1568.63,1078.43,764.71,392.16,0,0,0
2060.a1.txt,1308.02,1406.47,773.56,562.59,0,0,1
1099.a1.txt,1393.35,1296.89,707.4,632.37,1,0,1
0163.a1.txt,1370.76,1135.77,574.41,966.06,0,0,0
0168.a1.txt,1389.24,1339.17,588.24,876.1,0,0,0
