Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
2007.a3.txt,1761.59,1059.6,900.66,503.31,1,1,1
2008.a3.txt,1985.71,971.43,828.57,514.29,0,1,0
2011.a3.txt,2348.39,1083.87,683.87,374.19,1,0,0
2012.a3.txt,1864.41,1038.14,879.24,635.59,0,0,2
2013.a3.txt,2167.74,941.94,851.61,541.94,0,0,0
2014.a3.txt,2072.16,1082.47,670.1,659.79,4,0,0
2015.a3.txt,2125.98,826.77,564.3,590.55,1,0,1
2016.a3.txt,2241.56,931.42,470.83,327.53,10,0,6
2017.a3.txt,1889.95,1088.52,669.86,430.62,1,0,0
2018.a3.txt,2066.12,1334.12,519.48,306.97,1,0,0
2019.a3.txt,2000.0,1321.21,484.85,339.39,3,0,0
2020.a3.txt,2012.38,1083.59,913.31,619.2,0,0,1
2021.a3.txt,1982.65,1164.81,879.8,570.01,3,0,0
2022.a3.txt,1759.78,1117.32,642.46,544.69,0,0,1
2024.a3.txt,1767.29,1251.37,581.78,515.92,0,0,0
2026.a3.txt,1807.65,1181.92,498.26,475.09,0,0,0
2028.a3.txt,1863.01,1054.79,794.52,794.52,2,0,2
2030.a3.txt,2198.39,1313.67,495.98,388.74,1,0,0
2031.a3.txt,1516.48,1208.79,780.22,659.34,1,0,1
2032.a3.txt,2172.87,1068.43,708.28,468.19,0,2,0
2034.a3.txt,1896.98,1193.47,577.89,753.77,1,0,1
2035.a3.txt,2098.93,1096.26,1002.67,628.34,0,0,0
2036.a3.txt,1677.85,1118.57,514.54,615.21,2,0,1
2038.a3.txt,2103.9,1194.81,545.45,441.56,1,0,1
2039.a3.txt,2082.38,1006.86,640.73,400.46,1,0,1
2040.a3.txt,2254.64,1074.27,623.34,212.2,1,0,2
2041.a3.txt,2002.26,1278.28,588.24,429.86,2,0,2
2042.a3.txt,1762.4,1227.15,639.69,613.58,2,0,0
2044.a3.txt,1954.99,1139.24,590.72,436.01,1,1,1
2045.a3.txt,1895.91,1115.24,718.71,458.49,3,0,2
2046.a3.txt,2251.02,1105.05,1077.76,463.85,0,0,0
2047.a3.txt,2044.61,1164.81,879.8,483.27,0,0,0
2048.a3.txt,2095.93,980.19,719.5,323.25,5,0,2
2049.a3.txt,2000.0,1093.46,850.47,485.98,1,0,0
2050.a3.txt,2268.29,1036.59,780.49,365.85,2,0,1
2055.a3.txt,2176.95,1222.35,582.07,337.6,2,0,0
2056.a3.txt,1891.89,1130.22,503.69,675.68,3,0,0
2057.a3.txt,1767.84,1139.51,788.07,479.23,2,0,4
2058.a3.txt,1934.07,1098.9,615.38,615.38,3,0,2
2059.a3.txt,2113.21,1106.92,754.72,377.36,7,0,7
2060.a3.txt,1951.78,1067.74,619.98,424.8,0,0,4
2061.a3.txt,2063.49,1201.81,657.6,555.56,3,0,0
2062.a3.txt,1886.54,1332.45,659.63,448.55,0,0,0
2063.a3.txt,2192.59,1333.33,518.52,325.93,0,0,0
2064.a3.txt,2106.63,884.27,637.19,351.11,1,0,1
2065.a3.txt,2034.43,1205.01,453.83,453.83,0,0,5
2066.a3.txt,2319.33,1310.92,621.85,436.97,0,0,0
2067.a3.txt,1883.29,1246.68,623.34,344.83,1,0,0
2069.a3.txt,1850.44,1318.12,595.69,633.71,0,0,0
2071.a3.txt,1893.94,1242.42,545.45,515.15,0,0,1
2074.a3.txt,1966.79,1098.34,753.51,523.63,4,1,4
2075.a3.txt,1685.91,1143.19,762.12,531.18,0,0,0
3001.a3.txt,1997.5,1260.92,624.22,411.99,0,0,0
3003.a3.txt,2279.61,1050.76,917.19,374.0,0,1,0
3013.a3.txt,1560.38,1316.15,678.43,502.04,3,0,0
3015.a3.txt,1948.78,1013.36,1057.91,579.06,0,0,0
3018.a3.txt,1975.31,1324.35,628.51,516.27,0,0,0
3020.a3.txt,1866.03,1084.53,717.7,462.52,1,0,1
3023.a3.txt,1960.78,1213.24,416.67,563.73,2,0,1
3026.a3.txt,1585.52,1310.86,586.77,374.53,2,0,2
3037.a3.txt,2123.89,1061.95,855.46,523.6,5,0,6
3040.a3.txt,1872.83,1248.55,739.88,682.08,3,0,0
3041.a3.txt,1929.38,1273.64,819.67,479.19,1,0,5
3042.a3.txt,1541.61,1364.26,654.84,668.49,1,0,1
3044.a3.txt,1868.51,1003.46,645.91,369.09,2,0,5
3062.a3.txt,2367.39,1031.43,815.32,579.57,2,0,1
3063.a3.txt,2100.94,1079.81,575.12,633.8,1,0,1
3065.a3.txt,1997.65,1198.59,763.81,352.53,1,0,0
3067.a3.txt,1914.41,1238.74,833.33,506.76,3,0,1
3072.a3.txt,2374.38,1113.3,610.84,561.58,3,0,1
4001.a3.txt,1828.22,1042.94,932.52,809.82,2,0,0
4002.a3.txt,2263.47,946.11,634.73,538.92,2,0,2
4003.a3.txt,1968.41,1130.01,850.55,595.38,3,0,0
4004.a3.txt,2009.99,1260.92,586.77,486.89,2,0,0
4005.a3.txt,2317.71,1184.9,651.04,507.81,2,0,0
4006.a3.txt,1938.5,1096.26,989.3,508.02,2,0,0
4007.a3.txt,1941.99,1248.42,693.57,453.97,0,0,5
4009.a3.txt,1669.29,1338.58,566.93,535.43,1,0,0
4010.a3.txt,1521.52,1261.26,740.74,630.63,2,0,0
4011.a3.txt,1880.22,1364.9,654.6,571.03,1,0,0
4012.a3.txt,2005.14,1246.79,655.53,449.87,1,0,0
4013.a3.txt,1576.76,1327.8,715.77,736.51,2,1,0
4014.a3.txt,2106.6,1091.37,837.56,418.78,6,0,0
4015.a3.txt,1841.75,1186.9,504.77,723.06,1,0,0
4017.a3.txt,1804.12,1072.16,886.6,587.63,0,0,1
4020.a3.txt,1919.74,1258.13,802.6,553.15,2,1,4
4023.a3.txt,1910.99,1073.3,746.07,654.45,0,0,0
4024.a3.txt,1710.98,1075.14,855.49,566.47,5,0,4
4026.a3.txt,2670.23,1068.09,894.53,347.13,0,1,0
4027.a3.txt,1960.33,1225.2,571.76,525.09,1,0,1
4028.a3.txt,1407.31,1366.71,595.4,717.19,0,0,0
4029.a3.txt,1813.26,1028.42,703.65,500.68,2,1,0
4030.a3.txt,1744.63,1061.95,581.54,707.96,4,1,3
4032.a3.txt,1578.95,1203.01,726.82,576.44,2,0,1
4036.a3.txt,1792.04,1117.26,674.78,597.35,3,0,2
4037.a3.txt,2045.17,1204.52,777.92,388.96,0,0,3
4038.a3.txt,1979.75,1113.61,776.15,517.44,2,0,0
4039.a3.txt,1711.23,1310.16,655.08,641.71,0,0,0
4041.a3.txt,1754.78,1147.36,652.42,551.18,2,0,0
4042.a3.txt,1935.48,979.69,513.74,454.0,5,1,1
4043.a3.txt,1674.88,1293.1,701.97,874.38,1,0,1
4044.a3.txt,1756.37,1487.25,864.02,651.56,0,0,0
4045.a3.txt,1762.16,1113.51,551.35,486.49,1,0,2
4046.a3.txt,1892.58,1150.9,613.81,575.45,1,0,0
4047.a3.txt,1594.94,1265.82,670.89,784.81,1,0,0
4048.a3.txt,2044.27,1015.62,703.12,638.02,1,1,1
5001.a3.txt,1898.45,971.3,728.48,596.03,2,0,1
5002.a3.txt,1660.61,969.7,715.15,642.42,1,1,1
5003.a3.txt,1690.51,1014.3,949.28,832.25,0,0,1
5005.a3.txt,1909.42,1187.27,636.47,563.04,2,0,0
5007.a3.txt,1893.55,972.36,706.24,450.36,5,0,5
5008.a3.txt,2146.17,1148.49,719.26,545.24,7,0,4
5009.a3.txt,2267.72,976.38,1039.37,582.68,0,0,0
5011.a3.txt,1808.65,1245.09,891.22,655.31,0,0,0
5012.a3.txt,2237.93,1189.63,824.5,388.69,2,0,2
5013.a3.txt,1704.7,1342.28,617.45,671.14,0,0,0
5015.a3.txt,1830.07,1137.25,875.82,549.02,1,0,0
5016.a3.txt,1644.39,1002.67,668.45,641.71,3,0,2
5018.a3.txt,1459.85,1204.38,547.45,498.78,3,1,1
5020.a3.txt,1536.49,1357.23,588.99,601.79,0,0,0
5023.a3.txt,1720.31,1198.67,477.25,743.62,1,0,0
5024.a3.txt,1581.8,1115.93,552.55,487.54,3,0,1
5026.a3.txt,1860.96,1144.39,737.97,491.98,1,0,1
5027.a3.txt,1978.67,995.26,699.05,687.2,0,0,0
5028.a3.txt,1777.78,1172.84,592.59,580.25,0,0,1
5029.a3.txt,1901.14,1305.45,621.04,481.62,6,0,0
5031.a3.txt,1795.54,1166.45,563.56,537.35,6,0,0
5032.a3.txt,1994.72,1413.47,634.08,647.29,2,0,0
5033.a3.txt,1500.0,1153.85,756.41,551.28,1,0,0
5035.a3.txt,2088.74,941.56,952.38,703.46,3,0,2
5036.a3.txt,2211.06,1055.28,552.76,402.01,1,0,0
5038.a3.txt,1863.98,1120.91,982.37,667.51,0,0,0
5039.a3.txt,1968.15,1194.54,819.11,489.19,7,0,2
5041.a3.txt,1962.75,1045.85,673.35,444.13,5,0,0
5042.a3.txt,1918.6,1406.98,825.58,383.72,0,0,0
5043.a3.txt,1921.71,1233.69,782.92,521.95,1,0,2
5046.a3.txt,2238.03,1280.72,608.02,504.53,0,0,1
5047.a3.txt,2240.9,1036.41,854.34,476.19,0,0,0
5048.a3.txt,1995.19,1093.75,697.12,456.73,5,0,0
5049.a3.txt,2067.42,1224.72,685.39,460.67,0,0,2
