Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0140.c1.txt,1578.95,930.23,473.28,403.92,39,0,5
0200.c1.txt,1186.27,1024.73,651.19,509.84,18,0,7
0502.c1.txt,1309.9,1220.45,434.5,408.95,14,0,5
0238.c1.txt,1096.32,1166.8,399.37,289.74,20,0,3
0219.c1.txt,1390.55,978.04,565.54,485.7,26,0,7
0165.c1.txt,1747.26,816.74,581.06,284.44,27,0,3
0501.c1.txt,1235.33,1035.2,462.39,434.78,14,0,6
