Filename,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0107.b6.txt,1754.16,1216.39,870.68,409.73,1,0,1
0137.b6.txt,1753.68,1258.37,910.31,535.48,1,0,0
0151.b6.txt,1530.74,1342.53,652.45,564.62,3,0,0
0157.b6.txt,1217.15,1396.96,705.39,636.24,2,0,0
0158.b6.txt,1524.25,1258.66,750.58,658.2,2,0,0
0178.b6.txt,1765.33,1120.51,887.95,560.25,1,0,2
0185.b6.txt,1625.9,1323.74,719.42,417.27,2,0,0
0198.b6.txt,1545.19,1195.34,728.86,451.9,3,0,0
0219.b6.txt,1692.31,1314.69,517.48,377.62,1,0,0
0223.b6.txt,1720.7,1209.48,673.32,635.91,2,0,0
0238.b6.txt,1403.23,1419.35,806.45,419.35,3,0,0
0318.b6.txt,1756.62,981.35,843.96,461.24,5,0,2
